Set Name,Cycle,Time(ms),Force(uN),Tip Displacement(um),Base Displacement(um),Current Size (um),Temperature (°C)
C1,1-Hold,709200,970.831,3.90865,28.4,60.4914,37
C1,1-Hold,709400,989.059,3.4488,28.4,60.9512,37
C1,1-Hold,709600,989.059,3.4488,28.4,60.9512,37
C1,1-Hold,709800,970.831,3.90865,28.4,60.4914,37
C1,1-Hold,710000,981.131,3.4488,28.2,60.9512,37
C1,1-Hold,710200,981.131,3.4488,28.2,60.9512,37
C1,1-Hold,710400,962.903,3.90865,28.2,60.4914,37
C1,1-Hold,710600,981.131,3.4488,28.2,60.9512,37
C1,1-Hold,710800,962.903,3.90865,28.2,60.4914,37
C1,1-Hold,711000,962.903,3.90865,28.2,60.4914,37
C1,1-Hold,711200,951.011,3.90865,27.9,60.4914,37
C1,1-Hold,711400,969.239,3.4488,27.9,60.9512,37
C1,1-Hold,711600,951.011,3.90865,27.9,60.4914,37
C1,1-Hold,711800,947.973,3.98529,27.9,60.4147,37
C1,1-Hold,712000,969.239,3.4488,27.9,60.9512,37
C1,1-Hold,712200,969.239,3.4488,27.9,60.9512,37
C1,1-Hold,712400,972.277,3.37216,27.9,61.0278,37
C1,1-Hold,712600,951.011,3.90865,27.9,60.4914,37
C1,1-Hold,712800,961.311,3.4488,27.7,60.9512,37
C1,1-Hold,713000,961.311,3.4488,27.7,60.9512,37
C1,1-Hold,713200,943.083,3.90865,27.7,60.4914,37
C1,1-Hold,713400,964.349,3.37216,27.7,61.0278,37
C1,1-Hold,713600,961.311,3.4488,27.7,60.9512,37
C1,1-Hold,713800,943.083,3.90865,27.7,60.4914,37
C1,1-Hold,714000,943.083,3.90865,27.7,60.4914,37
C1,1-Hold,714200,949.42,3.4488,27.4,60.9512,37
C1,1-Hold,714400,931.192,3.90865,27.4,60.4914,37
C1,1-Hold,714600,931.192,3.90865,27.4,60.4914,37
C1,1-Hold,714800,928.154,3.98529,27.4,60.4147,37
C1,1-Hold,715000,928.154,3.98529,27.4,60.4147,37
C1,1-Hold,715200,923.264,3.90865,27.2,60.4914,37
C1,1-Hold,715400,923.264,3.90865,27.2,60.4914,37
C1,1-Hold,715600,920.226,3.98529,27.2,60.4147,37
C1,1-Hold,715800,923.264,3.90865,27.2,60.4914,37
C1,1-Hold,716000,923.264,3.90865,27.2,60.4914,37
C1,1-Hold,716200,912.298,3.98529,27,60.4147,37
C1,1-Hold,716400,911.372,3.90865,26.9,60.4914,37
C1,1-Hold,716600,915.336,3.90865,27,60.4914,37
C1,1-Hold,716800,911.372,3.90865,26.9,60.4914,37
C1,1-Hold,717000,911.372,3.90865,26.9,60.4914,37
C1,1-Hold,717200,900.406,3.98529,26.7,60.4147,37
C1,1-Hold,717400,900.406,3.98529,26.7,60.4147,37
C1,1-Hold,717600,903.444,3.90865,26.7,60.4914,37
C1,1-Hold,717800,903.444,3.90865,26.7,60.4914,37
C1,1-Hold,718000,892.478,3.98529,26.5,60.4147,37
C1,1-Hold,718200,895.516,3.90865,26.5,60.4914,37
C1,1-Hold,718400,895.516,3.90865,26.5,60.4914,37
C1,1-Hold,718600,892.478,3.98529,26.5,60.4147,37
C1,1-Hold,718800,883.624,3.90865,26.2,60.4914,37
C1,1-Hold,719000,880.586,3.98529,26.2,60.4147,37
C1,1-Hold,719200,883.624,3.90865,26.2,60.4914,37
C1,1-Hold,719400,880.586,3.98529,26.2,60.4147,37
C1,1-Hold,719600,883.624,3.90865,26.2,60.4914,37
C1,1-Hold,719800,875.696,3.90865,26,60.4914,37
C1,1-Hold,720000,872.658,3.98529,26,60.4147,37
C1,1-Hold,720200,872.658,3.98529,26,60.4147,37
C1,1-Hold,720400,875.696,3.90865,26,60.4914,37
C1,1-Hold,720600,863.804,3.90865,25.7,60.4914,37
C1,1-Hold,720800,860.766,3.98529,25.7,60.4147,37
C1,1-Hold,721000,860.766,3.98529,25.7,60.4147,37
C1,1-Hold,721200,863.804,3.90865,25.7,60.4914,37
C1,1-Hold,721400,863.804,3.90865,25.7,60.4914,37
C1,1-Hold,721600,852.838,3.98529,25.5,60.4147,37
C1,1-Hold,721800,852.838,3.98529,25.5,60.4147,37
C1,1-Hold,722000,855.876,3.90865,25.5,60.4914,37
C1,1-Hold,722200,852.838,3.98529,25.5,60.4147,37
C1,1-Hold,722400,843.984,3.90865,25.2,60.4914,37
C1,1-Hold,722600,840.946,3.98529,25.2,60.4147,37
C1,1-Hold,722800,840.946,3.98529,25.2,60.4147,37
C1,1-Hold,723000,840.946,3.98529,25.2,60.4147,37
C1,1-Hold,723200,840.946,3.98529,25.2,60.4147,37
C1,1-Hold,723400,836.056,3.90865,25,60.4914,37
C1,1-Hold,723600,836.056,3.90865,25,60.4914,37
C1,1-Hold,723800,833.018,3.98529,25,60.4147,37
C1,1-Hold,724000,836.056,3.90865,25,60.4914,37
C1,1-Hold,724200,824.164,3.90865,24.7,60.4914,37
C1,1-Hold,724400,824.164,3.90865,24.7,60.4914,37
C1,1-Hold,724600,824.164,3.90865,24.7,60.4914,37
C1,1-Hold,724800,824.164,3.90865,24.7,60.4914,37
C1,1-Hold,725000,824.164,3.90865,24.7,60.4914,37
C1,1-Hold,725200,816.236,3.90865,24.5,60.4914,37
C1,1-Hold,725400,816.236,3.90865,24.5,60.4914,37
C1,1-Hold,725600,816.236,3.90865,24.5,60.4914,37
C1,1-Hold,725800,816.236,3.90865,24.5,60.4914,37
C1,1-Hold,726000,813.198,3.98529,24.5,60.4147,37
C1,1-Hold,726200,808.308,3.90865,24.3,60.4914,37
C1,1-Hold,726400,808.308,3.90865,24.3,60.4914,37
C1,1-Hold,726600,804.344,3.90865,24.2,60.4914,37
C1,1-Hold,726800,822.572,3.4488,24.2,60.9512,37
C1,1-Hold,727000,822.572,3.4488,24.2,60.9512,37
C1,1-Hold,727200,817.682,3.37216,24,61.0278,37
C1,1-Hold,727400,796.416,3.90865,24,60.4914,37
C1,1-Hold,727600,814.644,3.4488,24,60.9512,37
C1,1-Hold,727800,814.644,3.4488,24,60.9512,37
C1,1-Hold,728000,814.644,3.4488,24,60.9512,37
C1,1-Hold,728200,814.644,3.4488,24,60.9512,37
C1,1-Hold,728400,814.644,3.4488,24,60.9512,37
C1,1-Hold,728600,814.644,3.4488,24,60.9512,37
C1,1-Hold,728800,814.644,3.4488,24,60.9512,37
C1,1-Hold,729000,796.416,3.90865,24,60.4914,37
C1,1-Hold,729200,796.416,3.90865,24,60.4914,37
C1,1-Hold,729400,788.488,3.90865,23.8,60.4914,37
C1,1-Hold,729600,806.716,3.4488,23.8,60.9512,37
C1,1-Hold,729800,806.716,3.4488,23.8,60.9512,37
C1,1-Hold,730000,806.716,3.4488,23.8,60.9512,37
C1,1-Hold,730200,806.716,3.4488,23.8,60.9512,37
C1,1-Hold,730400,806.716,3.4488,23.8,60.9512,37
C1,1-Hold,730600,806.716,3.4488,23.8,60.9512,37
C1,1-Hold,730800,806.716,3.4488,23.8,60.9512,37
C1,1-Hold,731000,806.716,3.4488,23.8,60.9512,37
C1,1-Hold,731200,806.716,3.4488,23.8,60.9512,37
C1,1-Hold,731400,794.824,3.4488,23.5,60.9512,37
C1,1-Hold,731600,794.824,3.4488,23.5,60.9512,37
C1,1-Hold,731800,773.559,3.98529,23.5,60.4147,37
C1,1-Hold,732000,776.597,3.90865,23.5,60.4914,37
C1,1-Hold,732200,776.597,3.90865,23.5,60.4914,37
C1,1-Hold,732400,776.597,3.90865,23.5,60.4914,37
C1,1-Hold,732600,768.669,3.90865,23.3,60.4914,37
C1,1-Hold,732800,768.669,3.90865,23.3,60.4914,37
C1,1-Hold,733000,786.897,3.4488,23.3,60.9512,37
C1,1-Hold,733200,786.897,3.4488,23.3,60.9512,37
C1,1-Hold,733400,786.897,3.4488,23.3,60.9512,37
C1,1-Hold,733600,768.669,3.90865,23.3,60.4914,37
C1,1-Hold,733800,786.897,3.4488,23.3,60.9512,37
C1,1-Hold,734000,768.669,3.90865,23.3,60.4914,37
C1,1-Hold,734200,756.777,3.90865,23,60.4914,37
C1,1-Hold,734400,756.777,3.90865,23,60.4914,37
C1,1-Hold,734600,775.005,3.4488,23,60.9512,37
C1,1-Hold,734800,775.005,3.4488,23,60.9512,37
C1,1-Hold,735000,756.777,3.90865,23,60.4914,37
C1,1-Hold,735200,756.777,3.90865,23,60.4914,37
C1,1-Hold,735400,748.849,3.90865,22.8,60.4914,37
C1,1-Hold,735600,767.077,3.4488,22.8,60.9512,37
C1,1-Hold,735800,767.077,3.4488,22.8,60.9512,37
C1,1-Hold,736000,748.849,3.90865,22.8,60.4914,37
C1,1-Hold,736200,767.077,3.4488,22.8,60.9512,37
C1,1-Hold,736400,767.077,3.4488,22.8,60.9512,37
C1,1-Hold,736600,767.077,3.4488,22.8,60.9512,37
C1,1-Hold,736800,748.849,3.90865,22.8,60.4914,37
C1,1-Hold,737000,755.185,3.4488,22.5,60.9512,37
C1,1-Hold,737200,740.921,3.90865,22.6,60.4914,37
C1,1-Hold,737400,736.957,3.90865,22.5,60.4914,37
C1,1-Hold,737600,755.185,3.4488,22.5,60.9512,37
C1,1-Hold,737800,736.957,3.90865,22.5,60.4914,37
C1,1-Hold,738000,736.957,3.90865,22.5,60.4914,37
C1,1-Hold,738200,729.029,3.90865,22.3,60.4914,37
C1,1-Hold,738400,729.029,3.90865,22.3,60.4914,37
C1,1-Hold,738600,729.029,3.90865,22.3,60.4914,37
C1,1-Hold,738800,729.029,3.90865,22.3,60.4914,37
C1,1-Hold,739000,721.101,3.90865,22.1,60.4914,37
C1,1-Hold,739200,718.063,3.98529,22.1,60.4147,37
C1,1-Hold,739400,739.329,3.4488,22.1,60.9512,37
C1,1-Hold,739600,721.101,3.90865,22.1,60.4914,37
C1,1-Hold,739800,735.365,3.4488,22,60.9512,37
C1,1-Hold,740000,739.329,3.4488,22.1,60.9512,37
C1,1-Hold,740200,717.137,3.90865,22,60.4914,37
C1,1-Hold,740400,727.437,3.4488,21.8,60.9512,37
C1,1-Hold,740600,727.437,3.4488,21.8,60.9512,37
C1,1-Hold,740800,727.437,3.4488,21.8,60.9512,37
C1,1-Hold,741000,709.209,3.90865,21.8,60.4914,37
C1,1-Hold,741200,709.209,3.90865,21.8,60.4914,37
C1,1-Hold,741400,709.209,3.90865,21.8,60.4914,37
C1,1-Hold,741600,706.171,3.98529,21.8,60.4147,37
C1,1-Hold,741800,719.509,3.4488,21.6,60.9512,37
C1,1-Hold,742000,722.547,3.37216,21.6,61.0278,37
C1,1-Hold,742200,719.509,3.4488,21.6,60.9512,37
C1,1-Hold,742400,719.509,3.4488,21.6,60.9512,37
C1,1-Hold,742600,701.281,3.90865,21.6,60.4914,37
C1,1-Hold,742800,701.281,3.90865,21.6,60.4914,37
C1,1-Hold,743000,722.547,3.37216,21.6,61.0278,37
C1,1-Hold,743200,719.509,3.4488,21.6,60.9512,37
C1,1-Hold,743400,707.617,3.4488,21.3,60.9512,37
C1,1-Hold,743600,707.617,3.4488,21.3,60.9512,37
C1,1-Hold,743800,707.617,3.4488,21.3,60.9512,37
C1,1-Hold,744000,707.617,3.4488,21.3,60.9512,37
C1,1-Hold,744200,707.617,3.4488,21.3,60.9512,37
C1,1-Hold,744400,710.655,3.37216,21.3,61.0278,37
C1,1-Hold,744600,710.655,3.37216,21.3,61.0278,37
C1,1-Hold,744800,710.655,3.37216,21.3,61.0278,37
C1,1-Hold,745000,707.617,3.4488,21.3,60.9512,37
C1,1-Hold,745200,710.655,3.37216,21.3,61.0278,37
C1,1-Hold,745400,710.655,3.37216,21.3,61.0278,37
C1,1-Hold,745600,710.655,3.37216,21.3,61.0278,37
C1,1-Hold,745800,710.655,3.37216,21.3,61.0278,37
C1,1-Hold,746000,710.655,3.37216,21.3,61.0278,37
C1,1-Hold,746200,710.655,3.37216,21.3,61.0278,37
C1,1-Hold,746400,707.617,3.4488,21.3,60.9512,37
C1,1-Hold,746600,707.617,3.4488,21.3,60.9512,37
C1,1-Hold,746800,707.617,3.4488,21.3,60.9512,37
C1,1-Hold,747000,702.727,3.37216,21.1,61.0278,37
C1,1-Hold,747200,699.689,3.4488,21.1,60.9512,37
C1,1-Hold,747400,702.727,3.37216,21.1,61.0278,37
C1,1-Hold,747600,702.727,3.37216,21.1,61.0278,37
C1,1-Hold,747800,699.689,3.4488,21.1,60.9512,37
C1,1-Hold,748000,702.727,3.37216,21.1,61.0278,37
C1,1-Hold,748200,702.727,3.37216,21.1,61.0278,37
C1,1-Hold,748400,699.689,3.4488,21.1,60.9512,37
C1,1-Hold,748600,699.689,3.4488,21.1,60.9512,37
C1,1-Hold,748800,699.689,3.4488,21.1,60.9512,37
C1,1-Hold,749000,699.689,3.4488,21.1,60.9512,37
C1,1-Hold,749200,702.727,3.37216,21.1,61.0278,37
C1,1-Hold,749400,699.689,3.4488,21.1,60.9512,37
C1,1-Hold,749600,699.689,3.4488,21.1,60.9512,37
C1,1-Hold,749800,681.461,3.90865,21.1,60.4914,37
C1,1-Hold,750000,669.569,3.90865,20.8,60.4914,37
C1,1-Hold,750200,687.797,3.4488,20.8,60.9512,37
C1,1-Hold,750400,687.797,3.4488,20.8,60.9512,37
C1,1-Hold,750600,687.797,3.4488,20.8,60.9512,37
C1,1-Hold,750800,687.797,3.4488,20.8,60.9512,37
C1,1-Hold,751000,690.835,3.37216,20.8,61.0278,37
C1,1-Hold,751200,687.797,3.4488,20.8,60.9512,37
C1,1-Hold,751400,687.797,3.4488,20.8,60.9512,37
C1,1-Hold,751600,687.797,3.4488,20.8,60.9512,37
C1,1-Hold,751800,687.797,3.4488,20.8,60.9512,37
C1,1-Hold,752000,669.569,3.90865,20.8,60.4914,37
C1,1-Hold,752200,682.907,3.37216,20.6,61.0278,37
C1,1-Hold,752400,661.641,3.90865,20.6,60.4914,37
C1,1-Hold,752600,661.641,3.90865,20.6,60.4914,37
C1,1-Hold,752800,661.641,3.90865,20.6,60.4914,37
C1,1-Hold,753000,679.869,3.4488,20.6,60.9512,37
C1,1-Hold,753200,679.869,3.4488,20.6,60.9512,37
C1,1-Hold,753400,661.641,3.90865,20.6,60.4914,37
C1,1-Hold,753600,667.977,3.4488,20.3,60.9512,37
C1,1-Hold,753800,667.977,3.4488,20.3,60.9512,37
C1,1-Hold,754000,667.977,3.4488,20.3,60.9512,37
C1,1-Hold,754200,671.941,3.4488,20.4,60.9512,37
C1,1-Hold,754400,667.977,3.4488,20.3,60.9512,37
C1,1-Hold,754600,667.977,3.4488,20.3,60.9512,37
C1,1-Hold,754800,649.749,3.90865,20.3,60.4914,37
C1,1-Hold,755000,667.977,3.4488,20.3,60.9512,37
C1,1-Hold,755200,667.977,3.4488,20.3,60.9512,37
C1,1-Hold,755400,667.977,3.4488,20.3,60.9512,37
C1,1-Hold,755600,660.049,3.4488,20.1,60.9512,37
C1,1-Hold,755800,660.049,3.4488,20.1,60.9512,37
C1,1-Hold,756000,660.049,3.4488,20.1,60.9512,37
C1,1-Hold,756200,660.049,3.4488,20.1,60.9512,37
C1,1-Hold,756400,660.049,3.4488,20.1,60.9512,37
C1,1-Hold,756600,663.087,3.37216,20.1,61.0278,37
C1,1-Hold,756800,660.049,3.4488,20.1,60.9512,37
C1,1-Hold,757000,660.049,3.4488,20.1,60.9512,37
C1,1-Hold,757200,660.049,3.4488,20.1,60.9512,37
C1,1-Hold,757400,660.049,3.4488,20.1,60.9512,37
C1,1-Hold,757600,660.049,3.4488,20.1,60.9512,37
C1,1-Hold,757800,660.049,3.4488,20.1,60.9512,37
C1,1-Hold,758000,660.049,3.4488,20.1,60.9512,37
C1,1-Hold,758200,660.049,3.4488,20.1,60.9512,37
C1,1-Hold,758400,652.121,3.4488,19.9,60.9512,37
C1,1-Hold,758600,655.159,3.37216,19.9,61.0278,37
C1,1-Hold,758800,652.121,3.4488,19.9,60.9512,37
C1,1-Hold,759000,655.159,3.37216,19.9,61.0278,37
C1,1-Hold,759200,652.121,3.4488,19.9,60.9512,37
C1,1-Hold,759400,655.159,3.37216,19.9,61.0278,37
C1,1-Hold,759600,655.159,3.37216,19.9,61.0278,37
C1,1-Hold,759800,655.159,3.37216,19.9,61.0278,37
C1,1-Hold,760000,652.121,3.4488,19.9,60.9512,37
C1,1-Hold,760200,655.159,3.37216,19.9,61.0278,37
C1,1-Hold,760400,652.121,3.4488,19.9,60.9512,37
C1,1-Hold,760600,652.121,3.4488,19.9,60.9512,37
C1,1-Hold,760800,655.159,3.37216,19.9,61.0278,37
C1,1-Hold,761000,655.159,3.37216,19.9,61.0278,37
C1,1-Hold,761200,652.121,3.4488,19.9,60.9512,37
C1,1-Hold,761400,655.159,3.37216,19.9,61.0278,37
C1,1-Hold,761600,655.159,3.37216,19.9,61.0278,37
C1,1-Hold,761800,655.159,3.37216,19.9,61.0278,37
C1,1-Hold,762000,643.267,3.37216,19.6,61.0278,37
C1,1-Hold,762200,643.267,3.37216,19.6,61.0278,37
C1,1-Hold,762400,643.267,3.37216,19.6,61.0278,37
C1,1-Hold,762600,643.267,3.37216,19.6,61.0278,37
C1,1-Hold,762800,643.267,3.37216,19.6,61.0278,37
C1,1-Hold,763000,643.267,3.37216,19.6,61.0278,37
C1,1-Hold,763200,643.267,3.37216,19.6,61.0278,37
C1,1-Hold,763400,643.267,3.37216,19.6,61.0278,37
C1,1-Hold,763600,643.267,3.37216,19.6,61.0278,37
C1,1-Hold,763800,643.267,3.37216,19.6,61.0278,37
C1,1-Hold,764000,643.267,3.37216,19.6,61.0278,37
C1,1-Hold,764200,643.267,3.37216,19.6,61.0278,37
C1,1-Hold,764400,640.229,3.4488,19.6,60.9512,37
C1,1-Hold,764600,643.267,3.37216,19.6,61.0278,37
C1,1-Hold,764800,643.267,3.37216,19.6,61.0278,37
C1,1-Hold,765000,640.229,3.4488,19.6,60.9512,37
C1,1-Hold,765200,643.267,3.37216,19.6,61.0278,37
C1,1-Hold,765400,643.267,3.37216,19.6,61.0278,37
C1,1-Hold,765600,643.267,3.37216,19.6,61.0278,37
C1,1-Hold,765800,640.229,3.4488,19.6,60.9512,37
C1,1-Hold,766000,635.339,3.37216,19.4,61.0278,37
C1,1-Hold,766200,632.301,3.4488,19.4,60.9512,37
C1,1-Hold,766400,632.301,3.4488,19.4,60.9512,37
C1,1-Hold,766600,632.301,3.4488,19.4,60.9512,37
C1,1-Hold,766800,635.339,3.37216,19.4,61.0278,37
C1,1-Hold,767000,635.339,3.37216,19.4,61.0278,37
C1,1-Hold,767200,635.339,3.37216,19.4,61.0278,37
C1,1-Hold,767400,632.301,3.4488,19.4,60.9512,37
C1,1-Hold,767600,635.339,3.37216,19.4,61.0278,37
C1,1-Hold,767800,632.301,3.4488,19.4,60.9512,37
C1,1-Hold,768000,635.339,3.37216,19.4,61.0278,37
C1,1-Hold,768200,632.301,3.4488,19.4,60.9512,37
C1,1-Hold,768400,632.301,3.4488,19.4,60.9512,37
C1,1-Hold,768600,632.301,3.4488,19.4,60.9512,37
C1,1-Hold,768800,614.074,3.90865,19.4,60.4914,37
C1,1-Hold,769000,623.448,3.37216,19.1,61.0278,37
C1,1-Hold,769200,624.374,3.4488,19.2,60.9512,37
C1,1-Hold,769400,620.41,3.4488,19.1,60.9512,37
C1,1-Hold,769600,620.41,3.4488,19.1,60.9512,37
C1,1-Hold,769800,623.448,3.37216,19.1,61.0278,37
C1,1-Hold,770000,623.448,3.37216,19.1,61.0278,37
C1,1-Hold,770200,620.41,3.4488,19.1,60.9512,37
C1,1-Hold,770400,623.448,3.37216,19.1,61.0278,37
C1,1-Hold,770600,624.374,3.4488,19.2,60.9512,37
C1,1-Hold,770800,624.374,3.4488,19.2,60.9512,37
C1,1-Hold,771000,620.41,3.4488,19.1,60.9512,37
C1,1-Hold,771200,623.448,3.37216,19.1,61.0278,37
C1,1-Hold,771400,623.448,3.37216,19.1,61.0278,37
C1,1-Hold,771600,620.41,3.4488,19.1,60.9512,37
C1,1-Hold,771800,620.41,3.4488,19.1,60.9512,37
C1,1-Hold,772000,612.482,3.4488,18.9,60.9512,37
C1,1-Hold,772200,615.52,3.37216,18.9,61.0278,37
C1,1-Hold,772400,615.52,3.37216,18.9,61.0278,37
C1,1-Hold,772600,612.482,3.4488,18.9,60.9512,37
C1,1-Hold,772800,612.482,3.4488,18.9,60.9512,37
C1,1-Hold,773000,612.482,3.4488,18.9,60.9512,37
C1,1-Hold,773200,612.482,3.4488,18.9,60.9512,37
C1,1-Hold,773400,612.482,3.4488,18.9,60.9512,37
C1,1-Hold,773600,615.52,3.37216,18.9,61.0278,37
C1,1-Hold,773800,612.482,3.4488,18.9,60.9512,37
C1,1-Hold,774000,612.482,3.4488,18.9,60.9512,37
C1,1-Hold,774200,612.482,3.4488,18.9,60.9512,37
C1,1-Hold,774400,612.482,3.4488,18.9,60.9512,37
C1,1-Hold,774600,612.482,3.4488,18.9,60.9512,37
C1,1-Hold,774800,612.482,3.4488,18.9,60.9512,37
C1,1-Hold,775000,604.554,3.4488,18.7,60.9512,37
C1,1-Hold,775200,607.592,3.37216,18.7,61.0278,37
C1,1-Hold,775400,607.592,3.37216,18.7,61.0278,37
C1,1-Hold,775600,607.592,3.37216,18.7,61.0278,37
C1,1-Hold,775800,604.554,3.4488,18.7,60.9512,37
C1,1-Hold,776000,607.592,3.37216,18.7,61.0278,37
C1,1-Hold,776200,604.554,3.4488,18.7,60.9512,37
C1,1-Hold,776400,607.592,3.37216,18.7,61.0278,37
C1,1-Hold,776600,607.592,3.37216,18.7,61.0278,37
C1,1-Hold,776800,607.592,3.37216,18.7,61.0278,37
C1,1-Hold,777000,607.592,3.37216,18.7,61.0278,37
C1,1-Hold,777200,604.554,3.4488,18.7,60.9512,37
C1,1-Hold,777400,607.592,3.37216,18.7,61.0278,37
C1,1-Hold,777600,607.592,3.37216,18.7,61.0278,37
C1,1-Hold,777800,607.592,3.37216,18.7,61.0278,37
C1,1-Hold,778000,607.592,3.37216,18.7,61.0278,37
C1,1-Hold,778200,607.592,3.37216,18.7,61.0278,37
C1,1-Hold,778400,604.554,3.4488,18.7,60.9512,37
C1,1-Hold,778600,604.554,3.4488,18.7,60.9512,37
C1,1-Hold,778800,595.7,3.37216,18.4,61.0278,37
C1,1-Hold,779000,595.7,3.37216,18.4,61.0278,37
C1,1-Hold,779200,592.662,3.4488,18.4,60.9512,37
C1,1-Hold,779400,595.7,3.37216,18.4,61.0278,37
C1,1-Hold,779600,595.7,3.37216,18.4,61.0278,37
C1,1-Hold,779800,595.7,3.37216,18.4,61.0278,37
C1,1-Hold,780000,592.662,3.4488,18.4,60.9512,37
C1,1-Hold,780200,595.7,3.37216,18.4,61.0278,37
C1,1-Hold,780400,595.7,3.37216,18.4,61.0278,37
C1,1-Hold,780600,592.662,3.4488,18.4,60.9512,37
C1,1-Hold,780800,595.7,3.37216,18.4,61.0278,37
C1,1-Hold,781000,592.662,3.4488,18.4,60.9512,37
C1,1-Hold,781200,592.662,3.4488,18.4,60.9512,37
C1,1-Hold,781400,595.7,3.37216,18.4,61.0278,37
C1,1-Hold,781600,595.7,3.37216,18.4,61.0278,37
C1,1-Hold,781800,595.7,3.37216,18.4,61.0278,37
C1,1-Hold,782000,595.7,3.37216,18.4,61.0278,37
C1,1-Hold,782200,595.7,3.37216,18.4,61.0278,37
C1,1-Hold,782400,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,782600,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,782800,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,783000,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,783200,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,783400,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,783600,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,783800,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,784000,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,784200,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,784400,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,784600,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,784800,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,785000,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,785200,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,785400,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,785600,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,785800,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,786000,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,786200,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,786400,587.772,3.37216,18.2,61.0278,37
C1,1-Hold,786600,579.844,3.37216,18,61.0278,37
C1,1-Hold,786800,579.844,3.37216,18,61.0278,37
C1,1-Hold,787000,579.844,3.37216,18,61.0278,37
C1,1-Hold,787200,579.844,3.37216,18,61.0278,37
C1,1-Hold,787400,579.844,3.37216,18,61.0278,37
C1,1-Hold,787600,579.844,3.37216,18,61.0278,37
C1,1-Hold,787800,579.844,3.37216,18,61.0278,37
C1,1-Hold,788000,579.844,3.37216,18,61.0278,37
C1,1-Hold,788200,576.806,3.4488,18,60.9512,37
C1,1-Hold,788400,576.806,3.4488,18,60.9512,37
C1,1-Hold,788600,579.844,3.37216,18,61.0278,37
C1,1-Hold,788800,579.844,3.37216,18,61.0278,37
C1,1-Hold,789000,579.844,3.37216,18,61.0278,37
C1,1-Hold,789200,579.844,3.37216,18,61.0278,37
C1,1-Hold,789400,579.844,3.37216,18,61.0278,37
C1,1-Hold,789600,579.844,3.37216,18,61.0278,37
C1,1-Hold,789800,579.844,3.37216,18,61.0278,37
C1,1-Hold,790000,579.844,3.37216,18,61.0278,37
C1,1-Hold,790200,579.844,3.37216,18,61.0278,37
C1,1-Hold,790400,579.844,3.37216,18,61.0278,37
C1,1-Hold,790600,579.844,3.37216,18,61.0278,37
C1,1-Hold,790800,567.952,3.37216,17.7,61.0278,37
C1,1-Hold,791000,567.952,3.37216,17.7,61.0278,37
C1,1-Hold,791200,567.952,3.37216,17.7,61.0278,37
C1,1-Hold,791400,564.914,3.4488,17.7,60.9512,37
C1,1-Hold,791600,567.952,3.37216,17.7,61.0278,37
C1,1-Hold,791800,567.952,3.37216,17.7,61.0278,37
C1,1-Hold,792000,567.952,3.37216,17.7,61.0278,37
C1,1-Hold,792200,567.952,3.37216,17.7,61.0278,37
C1,1-Hold,792400,567.952,3.37216,17.7,61.0278,37
C1,1-Hold,792600,567.952,3.37216,17.7,61.0278,37
C1,1-Hold,792800,567.952,3.37216,17.7,61.0278,37
C1,1-Hold,793000,567.952,3.37216,17.7,61.0278,37
C1,1-Hold,793200,567.952,3.37216,17.7,61.0278,37
C1,1-Hold,793400,567.952,3.37216,17.7,61.0278,37
C1,1-Hold,793600,564.914,3.4488,17.7,60.9512,37
C1,1-Hold,793800,567.952,3.37216,17.7,61.0278,37
C1,1-Hold,794000,567.952,3.37216,17.7,61.0278,37
C1,1-Hold,794200,567.952,3.37216,17.7,61.0278,37
C1,1-Hold,794400,567.952,3.37216,17.7,61.0278,37
C1,1-Hold,794600,567.952,3.37216,17.7,61.0278,37
C1,1-Hold,794800,560.024,3.37216,17.5,61.0278,37
C1,1-Hold,795000,560.024,3.37216,17.5,61.0278,37
C1,1-Hold,795200,560.024,3.37216,17.5,61.0278,37
C1,1-Hold,795400,560.024,3.37216,17.5,61.0278,37
C1,1-Hold,795600,560.024,3.37216,17.5,61.0278,37
C1,1-Hold,795800,560.024,3.37216,17.5,61.0278,37
C1,1-Hold,796000,560.024,3.37216,17.5,61.0278,37
C1,1-Hold,796200,560.024,3.37216,17.5,61.0278,37
C1,1-Hold,796400,560.024,3.37216,17.5,61.0278,37
C1,1-Hold,796600,560.024,3.37216,17.5,61.0278,37
